rev,bandwidth,latency,start_time,key_size,num_parties,num_threads,set_size,old_method,strategy,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,1000mbit,0.2ms,1475553357.71,80,5,4,65536,False,SIMPLE_HASH,|15.1084207||51555768||0.0||0|,|2.0405218||26483120||0.4189447||26424384|,|2.0246824||26519513||0.5114911||26424384|,|2.0715774||26492466||0.4628224||26424384|,|2.0134626||26484935||0.4385753||26424384|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,1000mbit,0.2ms,1475553543.31,80,5,4,65536,False,GAUSS_SIMPLE_HASH,|26.5046402||62221263||0.0||0|,|2.5143373||49306106||0.7902413||49073856|,|2.5929576||49310691||0.7670707||49073856|,|2.5545439||49309555||0.7921716||49073856|,|2.5525066||49296012||0.7258171||49073856|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,1000mbit,0.2ms,1475553843.49,80,5,4,65536,False,BLOOM_FILTER,|4.2700967||32093997||0.0||0|,|3.1443386||56989456||0.8028988||56733240|,|3.0354297||56991740||0.8053308||56733240|,|3.0370576||56986858||0.812006||56733240|,|3.1782364||57009528||0.8069338||56733240|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,1000mbit,0.2ms,1475553920.78,80,5,4,65536,False,POLYNOMIALS,|1462.6274909||30544023||0.0||0|,|963.701748||839701||0.010707||983040|,|963.3585117||828854||0.0107252||983040|,|963.8334167||834284||0.010745||983040|,|963.9480423||813506||0.0103632||983040|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,1000mbit,0.2ms,1475568721.32,80,5,4,65536,False,TWO_PARTY,|1.6164969||30533968||0.0||0|,|1.5119218||806466||0.1850985||983040|,|1.5316766||830398||0.1619171||983040|,|1.5036228||852483||0.1789639||983040|,|1.5419762||819576||0.0481844||983040|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,54mbit,0.2ms,1475568775.17,80,5,4,65536,False,SIMPLE_HASH,|37.7517508||51534726||0.0||0|,|23.0363318||26482259||11.1822628||26424384|,|23.3331419||26446256||11.352933||26424384|,|23.3998087||26461215||10.9109775||26424384|,|23.4262982||26454032||10.8531852||26424384|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,54mbit,0.2ms,1475569187.02,80,5,4,65536,False,GAUSS_SIMPLE_HASH,|58.9326955||62227293||0.0||0|,|34.0873064||49285681||19.1291258||49073856|,|34.7045434||49298458||19.8232398||49073856|,|34.4051315||49269576||20.4038953||49073856|,|34.5882453||49296440||19.7259674||49073856|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,54mbit,0.2ms,1475569811.09,80,5,4,65536,False,BLOOM_FILTER,|32.7354067||32068075||0.0||0|,|30.4405257||56941836||21.695104||56733240|,|30.8242684||56941954||22.3016751||56733240|,|30.9913583||56938236||22.1258073||56733240|,|30.911719||56949158||22.3212043||56733240|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,54mbit,0.2ms,1475570209.0,80,5,4,65536,False,POLYNOMIALS,|1471.9611868||30548955||0.0||0|,|971.2589617||722586||0.2085448||983040|,|970.1018212||744248||0.2082436||983040|,|970.421819||728447||0.2083523||983040|,|969.8641114||730508||0.2084479||983040|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,54mbit,0.2ms,1475585242.91,80,5,4,65536,False,TWO_PARTY,|8.8445818||30532479||0.0||0|,|8.2192185||816792||1.0080802||983040|,|8.4361213||760337||0.3427439||983040|,|8.4575712||749831||0.3222853||983040|,|8.4054014||757299||0.4013828||983040|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,25mbit,10ms,1475585369.17,80,5,4,65536,False,SIMPLE_HASH,|40.6223483||51661975||0.0||0|,|25.1070145||26485396||9.0316091||26424384|,|25.1414414||26479180||8.8447998||26424384|,|25.0675957||26485852||9.067281||26424384|,|25.1247614||26472009||8.8829312||26424384|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,25mbit,10ms,1475585810.68,80,5,4,65536,False,GAUSS_SIMPLE_HASH,|60.0094141||62460063||0.0||0|,|35.5911381||49274690||16.7000949||49073856|,|35.5962267||49272970||16.3187497||49073856|,|35.6085891||49273682||16.4195397||49073856|,|35.6751243||49271601||16.1469264||49073856|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,25mbit,10ms,1475586445.51,80,5,4,65536,False,BLOOM_FILTER,|30.4574134||32310759||0.0||0|,|29.0259215||56983841||18.217812||56733240|,|28.8324862||56981561||18.2120712||56733240|,|28.573351||56952254||18.5204163||56733240|,|28.9400691||56977564||18.3520787||56733240|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,25mbit,10ms,1475586785.67,80,5,4,65536,False,POLYNOMIALS,|1478.5090213||30550077||0.0||0|,|972.363854||759801||0.2164949||983040|,|972.4542353||751272||0.2164784||983040|,|979.5137641||753018||0.2164953||983040|,|972.2271719||751214||0.2164456||983040|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,25mbit,10ms,1475601888.38,80,5,4,65536,False,TWO_PARTY,|10.5958665||30534464||0.0||0|,|10.3671486||773544||0.663463||983040|,|10.3561564||762296||0.9047971||983040|,|10.3245473||793061||0.7437837||983040|,|10.3343552||768908||0.9777055||983040|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,10mbit,50ms,1475602033.59,80,5,4,65536,False,SIMPLE_HASH,|75.3497503||51211718||0.0||0|,|61.8510423||26425272||22.0822798||26424384|,|61.9301608||26413478||23.0115702||26424384|,|61.8377||26425219||22.049954||26424384|,|61.9870733||26440498||21.3456169||26424384|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,10mbit,50ms,1475602821.3,80,5,4,65536,False,GAUSS_SIMPLE_HASH,|112.8623848||61614583||0.0||0|,|88.1540268||49246040||40.5096521||49073856|,|88.3299322||49278228||40.6155095||49073856|,|88.2048442||49257538||39.7632537||49073856|,|88.2665145||49232373||41.0376026||49073856|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,10mbit,50ms,1475603983.53,80,5,4,65536,False,BLOOM_FILTER,|72.379614||31356875||0.0||0|,|70.5484066||56926402||45.4836659||56733240|,|70.8431671||56926417||45.5567901||56733240|,|70.5064559||56918717||45.7610192||56733240|,|70.4956404||56911004||45.6395531||56733240|
6ec2353b9e43d0d8988e351f84dd54a4121a25cd,10mbit,50ms,1475604742.0,80,5,4,65536,False,POLYNOMIALS,|1566.6873595||30539988||0.0||0|,|987.542639||759800||0.547732||983040|,|987.7056775||768910||0.5477825||983040|,|986.1605||768117||0.547903||983040|,|987.466663||759100||0.547724||983040|
46a340d2a3dadbffd06a70fec0a7d8c4c308fb61,10mbit,50ms,1475609285.02,80,5,4,65536,False,TWO_PARTY,|25.6192403||30531916||0.0||0|,|25.2884035||761828||0.5628468||983040|,|25.0894781||764895||1.1578491||983040|,|25.0192107||752566||1.101895||983040|,|25.0292923||760638||1.5448624||983040|
