rev,bandwidth,latency,start_time,key_size,num_parties,num_threads,set_size,old_method,strategy,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094508.52,80,5,1,256,False,SIMPLE_HASH,|0.163389||266476||0.0||0|,|0.123762||41816||5.3e-05||51744|,|0.128464||41800||5.3e-05||51744|,|0.132984||41850||5.2e-05||51744|,|0.128038||41768||5.4e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094511.28,80,5,1,256,False,SIMPLE_HASH,|0.147311||266542||0.0||0|,|0.126739||41948||5.7e-05||51744|,|0.126307||41932||5.3e-05||51744|,|0.120869||41784||5.3e-05||51744|,|0.12204||32753||5.3e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094513.95,80,5,1,256,False,SIMPLE_HASH,|0.14118||266674||0.0||0|,|0.124902||41816||5.1e-05||51744|,|0.1243||41800||5.2e-05||51744|,|0.126827||41784||5.3e-05||51744|,|0.1275||41768||5.1e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094516.62,80,5,1,256,False,SIMPLE_HASH,|0.135512||266542||0.0||0|,|0.12665||41948||5.9e-05||51744|,|0.1279||41932||5.3e-05||51744|,|0.122014||41784||5.2e-05||51744|,|0.123347||41768||5.2e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094519.28,80,5,1,256,False,SIMPLE_HASH,|0.151807||266674||0.0||0|,|0.120031||41816||5.2e-05||51744|,|0.123644||41932||5.3e-05||51744|,|0.122131||41784||5.2e-05||51744|,|0.121562||41768||5.6e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094521.92,80,5,1,256,False,SIMPLE_HASH,|0.151277||266542||0.0||0|,|0.12301||41816||5.3e-05||51744|,|0.130127||41800||5.4e-05||51744|,|0.130147||41784||5.4e-05||51744|,|0.125717||41768||5.3e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094524.57,80,5,1,256,False,SIMPLE_HASH,|0.153489||266542||0.0||0|,|0.129108||41948||5.5e-05||51744|,|0.124234||41800||5.5e-05||51744|,|0.123331||41784||5.3e-05||51744|,|0.127023||41768||5.3e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094527.24,80,5,1,256,False,SIMPLE_HASH,|0.137891||266608||0.0||0|,|0.124866||41948||5.2e-05||51744|,|0.121999||41800||5.3e-05||51744|,|0.123374||41784||5.2e-05||51744|,|0.120168||41768||5.1e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094529.91,80,5,1,256,False,SIMPLE_HASH,|0.15562||266674||0.0||0|,|0.123967||41816||5.4e-05||51744|,|0.126568||41800||5.2e-05||51744|,|0.126417||41784||5.1e-05||51744|,|0.125652||41768||5.2e-05||51744|
190b7a68f9a114acb374cd02e9d558397ac34415,None,None,1475094532.61,80,5,1,256,False,SIMPLE_HASH,|0.137879||266674||0.0||0|,|0.12151||41816||5.1e-05||51744|,|0.12165||41800||5.2e-05||51744|,|0.123683||41784||5.9e-05||51744|,|0.124427||41768||5.1e-05||51744|
