rev,bandwidth,latency,start_time,key_size,num_parties,num_threads,set_size,old_method,strategy,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365677.7,80,5,1,256,False,POLYNOMIALS_SIMPLE_HASH,|0.1538249||167582||0.0||0|,|0.1404402||46478||4.22e-05||36960|,|0.1319325||42388||4.19e-05||36960|,|0.1350395||46406||4.12e-05||36960|,|0.1401393||46397||4.79e-05||36960|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365705.33,128,5,1,256,False,POLYNOMIALS_SIMPLE_HASH,|0.2858488||167698||0.0||0|,|0.2703006||50535||4.26e-05||36960|,|0.2716332||50517||4.5e-05||36960|,|0.2714774||50497||4.3e-05||36960|,|0.273797||46454||4.33e-05||36960|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365734.01,80,5,1,1024,False,POLYNOMIALS_SIMPLE_HASH,|0.2271611||665043||0.0||0|,|0.1798382||45769||5.15e-05||184350|,|0.1757217||45713||5e-05||184350|,|0.1750582||37903||4.77e-05||184350|,|0.1825234||37946||4.89e-05||184350|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365762.18,128,5,1,1024,False,POLYNOMIALS_SIMPLE_HASH,|0.3849389||665494||0.0||0|,|0.3170385||71424||4.75e-05||184350|,|0.338486||76481||5.13e-05||184350|,|0.324369||72547||5.36e-05||184350|,|0.3310725||66546||4.74e-05||184350|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365791.81,80,5,1,4096,False,POLYNOMIALS_SIMPLE_HASH,|0.4969961||2712689||0.0||0|,|0.3142991||541198||0.0014061||884880|,|0.3162707||528660||0.0016732||884880|,|0.3140643||527203||0.0018027||884880|,|0.3172785||529642||0.0017392||884880|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365822.92,128,5,1,4096,False,POLYNOMIALS_SIMPLE_HASH,|0.642945||2688861||0.0||0|,|0.4609234||564263||0.0013832||884880|,|0.4651437||579889||0.0018977||884880|,|0.4681424||551890||0.0019241||884880|,|0.4640042||584425||0.0019542||884880|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365855.52,80,5,1,16384,False,POLYNOMIALS_SIMPLE_HASH,|1.6340549||11397888||0.0||0|,|0.8844588||4579090||0.0086356||4128810|,|0.8816373||4496441||0.0093324||4128810|,|0.8894534||4591272||0.0096865||4128810|,|0.8821359||4535520||0.0094939||4128810|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365899.56,128,5,1,16384,False,POLYNOMIALS_SIMPLE_HASH,|1.8460084||11395062||0.0||0|,|1.0814146||4437526||0.0089259||4128810|,|1.0824719||4484652||0.009472||4128810|,|1.0848921||4570525||0.0105235||4128810|,|1.0826151||4489430||0.0096435||4128810|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485365945.73,80,5,1,65536,False,POLYNOMIALS_SIMPLE_HASH,|6.7460215||34628901||0.0||0|,|3.1773036||21366591||0.0310505||18874560|,|3.188586||21362186||0.039302||18874560|,|3.1875476||21516456||0.0353831||18874560|,|3.2138406||21365466||0.0403227||18874560|
6eefd341eeeaddedc0ceab6a92631ad7f29489ca,None,None,1485366046.93,128,5,1,65536,False,POLYNOMIALS_SIMPLE_HASH,|7.1335204||34618771||0.0||0|,|3.4748085||21441399||0.0313398||18874560|,|3.5050633||21474195||0.0425009||18874560|,|3.5079845||21544439||0.0403409||18874560|,|3.5096567||21470882||0.0399071||18874560|
