rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059846.71 80 5 65536 False BLOOM_FILTER |(4.309475, 35344148)||(3.340882, 62257615)||(3.352575, 63302914)||(3.3820419999999998, 61520796)||(4.100166, 56988635)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059854.56 80 5 65536 False BLOOM_FILTER |(4.283569000000001, 35367382)||(3.286503, 64393657)||(3.328342, 63649252)||(3.362895, 63002106)||(4.094975, 57069704)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059862.11 80 5 65536 False BLOOM_FILTER |(4.291957999999999, 35435942)||(3.269909, 62946109)||(3.3573049999999998, 61655995)||(3.340806, 64291053)||(4.088976, 56907368)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059869.39 80 5 65536 False BLOOM_FILTER |(4.316984000000001, 35376820)||(3.286844, 62785285)||(3.3747040000000004, 61559031)||(3.342145, 61159824)||(4.129174, 56970605)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059876.96 80 5 65536 False BLOOM_FILTER |(4.3906719999999995, 35333788)||(3.3777820000000003, 64715600)||(3.430985, 61723416)||(3.3544169999999998, 61524927)||(4.17492, 56988635)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059884.77 80 5 65536 False BLOOM_FILTER |(4.424499, 35316758)||(3.39185, 63718179)||(3.331585, 62927099)||(3.3959740000000003, 63198812)||(4.208199, 56925572)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059892.73 80 5 65536 False BLOOM_FILTER |(4.323747999999999, 35483380)||(3.376044, 62827151)||(3.311661, 62597092)||(3.276062, 62682254)||(4.083731, 56997584)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059900.76 80 5 65536 False BLOOM_FILTER |(4.318124, 35326504)||(3.379389, 61275898)||(3.338005, 64874940)||(3.302385, 64850650)||(4.084879, 56952575)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059908.86 80 5 65536 False BLOOM_FILTER |(4.221011000000001, 35501522)||(3.5548640000000002, 61971076)||(3.302196, 62842656)||(3.375998, 63617558)||(4.045494, 57024695)|
a6c046359b62682c4b7e66d5969cc74ec89270a8 1000mbit 0.2ms 1473059916.27 80 5 65536 False BLOOM_FILTER |(4.285486, 35307069)||(3.280301, 63520210)||(3.3465279999999997, 62143365)||(3.275496, 62927992)||(4.066556, 56925530)|
