rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016637.18 80 5 1024 False BLOOM_FILTER |(0.180112, 678502)||(0.15324000000000002, 515920)||(0.157454, 584795)||(0.16134600000000002, 456102)||(0.15973500000000002, 711365)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016639.64 80 5 1024 False BLOOM_FILTER |(0.16718100000000002, 678238)||(0.155225, 465149)||(0.15410300000000002, 529191)||(0.15531, 465117)||(0.156592, 515872)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016642.02 80 5 1024 False BLOOM_FILTER |(0.172358, 680548)||(0.153287, 635492)||(0.155919, 467981)||(0.15604300000000002, 529175)||(0.155698, 529159)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016644.43 80 5 1024 False BLOOM_FILTER |(0.181783, 677524)||(0.153815, 600856)||(0.15892099999999998, 635542)||(0.16347499999999998, 584755)||(0.15565600000000002, 575658)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016646.79 80 5 1024 False BLOOM_FILTER |(0.189909, 678502)||(0.15223599999999998, 515920)||(0.154347, 600840)||(0.154616, 629293)||(0.170984, 465695)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016649.26 80 5 1024 False BLOOM_FILTER |(0.18684800000000001, 679888)||(0.15391300000000002, 529207)||(0.158041, 529191)||(0.159705, 635460)||(0.169475, 709111)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016651.74 80 5 1024 False BLOOM_FILTER |(0.184309, 679162)||(0.15353, 456134)||(0.156736, 635542)||(0.155189, 600824)||(0.16394, 584673)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016654.18 80 5 1024 False BLOOM_FILTER |(0.200983, 679690)||(0.16671100000000003, 515986)||(0.16057300000000002, 456118)||(0.169957, 635460)||(0.17941900000000002, 769727)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016656.69 80 5 1024 False BLOOM_FILTER |(0.197436, 676666)||(0.171764, 575772)||(0.17633600000000002, 515970)||(0.16442099999999998, 540085)||(0.175974, 515872)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016659.21 80 5 1024 False BLOOM_FILTER |(0.201004, 677974)||(0.160889, 495042)||(0.16492099999999998, 584705)||(0.164918, 515888)||(0.18335300000000002, 588945)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016661.78 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.40128800000000003, 675136)||(0.30718599999999996, 329108)||(0.282743, 336617)||(0.27014900000000003, 283869)||(0.307095, 309474)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016664.63 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.385797, 675004)||(0.2865, 320093)||(0.258575, 303339)||(0.28619, 327586)||(0.28207299999999996, 312322)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016667.46 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.386111, 675070)||(0.285859, 264645)||(0.268702, 301915)||(0.26882799999999996, 312338)||(0.27010199999999995, 291444)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016670.26 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.395132, 674806)||(0.291931, 293114)||(0.26789999999999997, 328960)||(0.267293, 328944)||(0.28775799999999996, 264399)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016673.07 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.390866, 674872)||(0.285638, 264579)||(0.265257, 312354)||(0.301593, 309490)||(0.277225, 292868)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016675.87 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.385775, 674872)||(0.295657, 321583)||(0.248162, 142964)||(0.29224700000000003, 329010)||(0.29099400000000003, 321403)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016678.67 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.389486, 674740)||(0.28801499999999997, 293048)||(0.27658699999999997, 329488)||(0.28032999999999997, 292884)||(0.30332400000000004, 319913)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016681.52 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.40262, 674938)||(0.284403, 321385)||(0.308272, 330516)||(0.283643, 301899)||(0.29501, 282429)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016684.42 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.39542, 674740)||(0.297868, 384622)||(0.293221, 320053)||(0.280745, 292884)||(0.30565699999999996, 364988)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016687.32 80 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.45764900000000003, 674476)||(0.369587, 345780)||(0.36156900000000003, 312486)||(0.296937, 319995)||(0.284844, 292868)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016690.27 80 5 1024 False GAUSS_SIMPLE_HASH |(0.443277, 1140554)||(0.14637999999999998, 739905)||(0.149171, 753589)||(0.151885, 753804)||(0.144767, 694415)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016693.21 80 5 1024 False GAUSS_SIMPLE_HASH |(0.424913, 1140884)||(0.133682, 719821)||(0.14097800000000002, 743125)||(0.143398, 749532)||(0.134586, 758374)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016696.1 80 5 1024 False GAUSS_SIMPLE_HASH |(0.43885700000000005, 1137452)||(0.147709, 731153)||(0.134762, 719586)||(0.13564099999999998, 725023)||(0.137763, 572355)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016699.01 80 5 1024 False GAUSS_SIMPLE_HASH |(0.430402, 1139564)||(0.13863, 712220)||(0.144544, 755543)||(0.14209, 621322)||(0.131821, 684691)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016701.92 80 5 1024 False GAUSS_SIMPLE_HASH |(0.45658800000000005, 1142468)||(0.139475, 737086)||(0.15389699999999998, 759218)||(0.15084, 760179)||(0.15078899999999998, 766010)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016704.88 80 5 1024 False GAUSS_SIMPLE_HASH |(0.444081, 1139036)||(0.142529, 761200)||(0.14606, 630174)||(0.15387, 683490)||(0.14463900000000002, 750214)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016707.8 80 5 1024 False GAUSS_SIMPLE_HASH |(0.445859, 1139366)||(0.141358, 746852)||(0.147888, 713312)||(0.14404499999999998, 676006)||(0.135452, 717542)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016710.75 80 5 1024 False GAUSS_SIMPLE_HASH |(0.433524, 1141214)||(0.147337, 730245)||(0.14524600000000001, 768501)||(0.147613, 737034)||(0.143952, 767579)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016713.68 80 5 1024 False GAUSS_SIMPLE_HASH |(0.443394, 1138046)||(0.139313, 650208)||(0.142533, 743672)||(0.14726, 723931)||(0.14118199999999997, 774010)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473016716.6 80 5 1024 False GAUSS_SIMPLE_HASH |(0.44475400000000004, 1141148)||(0.141977, 729936)||(0.149532, 752196)||(0.142482, 772008)||(0.155943, 728506)|
