rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473017847.84 80 5 65536 False GAUSS_SIMPLE_HASH |(34.9813265, 70487602)||(1.2359543999999998, 122907123)||(1.2096065, 123287473)||(1.1670169000000001, 122824448)||(1.210633, 122866687)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473018232.51 128 5 65536 False BLOOM_FILTER |(3.9584977, 35248262)||(3.7017005000000003, 63882842)||(3.6671804000000003, 63333885)||(3.6817931, 63303461)||(3.7074922999999997, 63561839)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473018304.91 128 5 65536 False POLYNOMIALS_SIMPLE_HASH |(23.577768400000004, 35991576)||(20.832543300000005, 57101731)||(20.730029500000004, 57101729)||(20.8092206, 57102062)||(20.814334000000002, 57102381)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473018577.04 128 5 65536 False GAUSS_SIMPLE_HASH |(35.6057135, 70261072)||(1.6524996, 122395597)||(1.6256751, 122615546)||(1.6063703, 122482892)||(1.6229079, 122708053)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473018967.41 80 5 262144 False BLOOM_FILTER |(15.849174199999998, 141255150)||(15.017196600000002, 257546113)||(14.962681899999998, 257601486)||(15.0188918, 257235113)||(14.954778, 258058528)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473019227.28 80 5 262144 False POLYNOMIALS_SIMPLE_HASH |(109.95291549999999, 145379547)||(91.4024046, 256810365)||(91.3255474, 256809737)||(90.9068578, 256813161)||(90.98005309999999, 256811162)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473020498.88 80 5 262144 False GAUSS_SIMPLE_HASH |(161.5060813, 283995990)||(5.6101282999999995, 620639912)||(5.110964600000001, 620692686)||(5.703993799999999, 620846091)||(4.9292258, 620319424)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473022173.6 128 5 262144 False BLOOM_FILTER |(16.554517399999998, 140776811)||(15.583188400000001, 257768073)||(15.7191396, 257537247)||(15.692668900000001, 257370395)||(15.709165900000002, 257454101)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473022402.08 128 5 262144 False POLYNOMIALS_SIMPLE_HASH |(111.0115964, 144848138)||(92.30082279999999, 256811718)||(92.6574747, 256804616)||(92.6058949, 256807112)||(92.5507884, 256803477)|
61cdff52137ad758d392ac6ab2d6fa8a96ced438 None None 1473023585.03 128 5 262144 False GAUSS_SIMPLE_HASH |(161.3570881, 283099013)||(6.3841977000000005, 620840025)||(6.4816883, 620387043)||(6.6499696, 620438098)||(6.408402000000001, 618926868)|
