rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282206.43 80 5 1024 False GAUSS_SIMPLE_HASH |(0.426891, 1138442)||(0.13453, 719605)||(0.141119, 719062)||(0.1395, 535176)||(0.13231700000000002, 668712)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282209.36 80 5 1024 False GAUSS_SIMPLE_HASH |(0.5007, 1139828)||(0.19725, 581695)||(0.21568500000000002, 616534)||(0.207344, 748231)||(0.19800800000000002, 668693)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282212.36 80 5 1024 False GAUSS_SIMPLE_HASH |(0.498147, 1138244)||(0.197449, 476115)||(0.213405, 727698)||(0.19743100000000002, 488868)||(0.208951, 736745)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282215.36 80 5 1024 False GAUSS_SIMPLE_HASH |(0.43202300000000005, 1137584)||(0.149283, 756126)||(0.14474700000000001, 738234)||(0.14518899999999998, 661074)||(0.141982, 687704)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282218.28 80 5 1024 False GAUSS_SIMPLE_HASH |(0.44499299999999997, 1139432)||(0.14471799999999999, 717238)||(0.14849600000000002, 653106)||(0.148081, 741750)||(0.14584899999999998, 651113)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282221.25 80 5 1024 False GAUSS_SIMPLE_HASH |(0.462206, 1138046)||(0.144077, 692942)||(0.15442699999999998, 519494)||(0.141767, 639871)||(0.148194, 556220)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282224.22 80 5 1024 False GAUSS_SIMPLE_HASH |(0.446138, 1139366)||(0.15213, 710866)||(0.139683, 728436)||(0.14998, 755845)||(0.147001, 706952)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282227.18 80 5 1024 False GAUSS_SIMPLE_HASH |(0.437131, 1140884)||(0.139513, 759524)||(0.149877, 737074)||(0.14775899999999997, 747783)||(0.141768, 705541)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282230.14 128 5 1024 False BLOOM_FILTER |(0.345481, 680218)||(0.317735, 655962)||(0.31347800000000003, 655946)||(0.323067, 655930)||(0.322007, 750741)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282233.0 128 5 1024 False BLOOM_FILTER |(0.340649, 683572)||(0.32575400000000004, 584511)||(0.32127999999999995, 727595)||(0.32182900000000003, 727579)||(0.319316, 819542)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282235.86 128 5 1024 False BLOOM_FILTER |(0.332441, 681592)||(0.307988, 727545)||(0.316156, 727595)||(0.314755, 655864)||(0.31324, 680516)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282238.69 128 5 1024 False BLOOM_FILTER |(0.338174, 682978)||(0.320666, 727743)||(0.31809, 727595)||(0.306072, 727513)||(0.316779, 662486)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282241.61 128 5 1024 False BLOOM_FILTER |(0.346675, 681274)||(0.328599, 656094)||(0.326258, 727529)||(0.322613, 655930)||(0.321551, 801512)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282244.47 128 5 1024 False BLOOM_FILTER |(0.343078, 682450)||(0.32381299999999996, 727743)||(0.320443, 655880)||(0.318756, 727513)||(0.31720800000000005, 819542)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282247.31 128 5 1024 False BLOOM_FILTER |(0.348313, 681592)||(0.320633, 727677)||(0.317046, 400601)||(0.326726, 727579)||(0.315542, 662486)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282250.19 128 5 1024 False BLOOM_FILTER |(0.346177, 681658)||(0.32088, 727677)||(0.306547, 584297)||(0.317728, 727513)||(0.32696499999999995, 680516)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282253.02 128 5 1024 False BLOOM_FILTER |(0.34233600000000003, 680932)||(0.313545, 727545)||(0.3178, 655880)||(0.318458, 584281)||(0.31780200000000003, 750741)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282255.87 128 5 1024 False BLOOM_FILTER |(0.340817, 684826)||(0.316139, 523103)||(0.324907, 727661)||(0.313029, 727513)||(0.320877, 680516)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282258.77 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.541026, 674926)||(0.44727100000000003, 324527)||(0.411559, 325869)||(0.42344099999999996, 289727)||(0.44710300000000003, 316756)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282261.81 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.55436, 675256)||(0.463778, 263383)||(0.43775, 306415)||(0.449358, 263219)||(0.42591199999999996, 306317)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282264.83 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.541239, 675520)||(0.42787200000000003, 325819)||(0.438904, 324379)||(0.439321, 279288)||(0.440168, 334786)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282267.82 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.533265, 675388)||(0.414952, 323103)||(0.43958600000000003, 332102)||(0.403908, 277930)||(0.429185, 313974)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282270.84 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.5444629999999999, 675190)||(0.440503, 343981)||(0.455351, 361995)||(0.436428, 316904)||(0.425346, 315332)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282273.87 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.549106, 675388)||(0.439133, 342557)||(0.413708, 289743)||(0.451173, 315480)||(0.431118, 358983)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282276.89 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.559803, 675256)||(0.43660899999999997, 307789)||(0.449186, 306415)||(0.46536700000000003, 289859)||(0.449184, 315332)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282279.93 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.535728, 674926)||(0.443388, 332118)||(0.453749, 352980)||(0.437042, 316838)||(0.418506, 307741)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282282.98 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.533464, 675388)||(0.42396100000000003, 295926)||(0.42388, 307839)||(0.436366, 316838)||(0.424054, 322923)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282285.97 128 5 1024 False POLYNOMIALS_SIMPLE_HASH |(0.560192, 674992)||(0.466626, 298972)||(0.418663, 289743)||(0.43099400000000004, 325787)||(0.43151999999999996, 325771)|
