rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742344.31 80 5 16384 False POLYNOMIALS_SIMPLE_HASH |(28.702481, 8806166)||(27.362149000000002, 12328764)||(27.641878000000002, 12284635)||(27.45186, 12358625)||(27.298361, 12038200)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742375.91 80 5 16384 False POLYNOMIALS_SIMPLE_HASH |(28.591304, 8849066)||(27.465438, 12381558)||(27.403373, 12391057)||(27.441455, 12499745)||(27.539422, 12350684)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742407.4 80 5 16384 False POLYNOMIALS_SIMPLE_HASH |(28.969801, 8835938)||(27.853142, 12382826)||(27.369386, 12103411)||(27.531033, 12400692)||(27.421495, 12409229)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742439.28 80 5 16384 False GAUSS_SIMPLE_HASH |(24.278802, 8748074)||(0.311072, 23025713)||(0.300268, 21691832)||(0.309627, 22711647)||(0.33728199999999997, 23038820)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742466.45 80 5 16384 False GAUSS_SIMPLE_HASH |(23.870851, 8793150)||(0.302392, 22079216)||(0.316582, 22370138)||(0.312831, 23073328)||(0.328127, 24319014)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742493.19 80 5 16384 False GAUSS_SIMPLE_HASH |(23.757873, 8785318)||(0.32667399999999996, 23527347)||(0.320912, 22211860)||(0.297488, 22535431)||(0.310955, 22047764)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742519.85 80 5 65536 False BLOOM_FILTER |(6.710143, 23723468)||(3.2856460000000003, 61784877)||(3.179726, 62992279)||(3.204514, 62875460)||(3.23839, 63855015)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742529.57 80 5 65536 False BLOOM_FILTER |(6.697376, 23718756)||(3.226196, 61245542)||(3.266161, 63649082)||(3.269991, 62502889)||(3.22033, 62888372)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742539.3 80 5 65536 False BLOOM_FILTER |(6.776827, 23812204)||(3.197453, 61886221)||(3.24945, 61512963)||(3.212634, 62672442)||(3.334323, 63199865)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742549.11 80 5 65536 False POLYNOMIALS_SIMPLE_HASH |(145.610224, 24502456)||(139.167283, 57087440)||(139.356185, 57086594)||(139.773767, 57089492)||(139.853451, 57088118)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742697.9 80 5 65536 False POLYNOMIALS_SIMPLE_HASH |(145.334242, 24500966)||(139.65204699999998, 57086412)||(139.955092, 57089508)||(139.735125, 57088002)||(140.27026800000002, 57088118)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742846.42 80 5 65536 False POLYNOMIALS_SIMPLE_HASH |(145.172971, 24516960)||(139.801722, 57089590)||(139.682075, 57098391)||(139.058226, 57087936)||(139.45389799999998, 57092004)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472742994.74 80 5 65536 False GAUSS_SIMPLE_HASH |(116.35395600000001, 24576468)||(0.93502, 120821473)||(0.8592190000000001, 123450355)||(0.797408, 122535343)||(0.8727569999999999, 123721150)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472743114.14 80 5 65536 False GAUSS_SIMPLE_HASH |(117.25368300000001, 24581074)||(0.772561, 124652781)||(0.954485, 122097239)||(0.916317, 121902413)||(0.821397, 120561298)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472743234.45 80 5 65536 False GAUSS_SIMPLE_HASH |(118.299474, 24538594)||(0.888807, 123881922)||(0.9149210000000001, 124238323)||(0.7773289999999999, 123853249)||(0.842284, 123710472)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472743355.82 80 5 262144 False BLOOM_FILTER |(29.440922999999998, 95458932)||(14.913585, 257720026)||(14.860125, 258225027)||(14.275878, 256586794)||(14.578935, 258175132)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472743391.13 80 5 262144 False BLOOM_FILTER |(29.384528999999997, 95131128)||(14.612448, 257361431)||(14.945843, 258063261)||(14.913876, 257502084)||(14.713621, 256615823)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472743424.27 80 5 262144 False BLOOM_FILTER |(29.543945, 95271436)||(14.274389, 256436739)||(14.54415, 259473089)||(14.32286, 257441359)||(15.004563000000001, 258075002)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472743457.6 80 5 262144 False POLYNOMIALS_SIMPLE_HASH |(718.010227, 99298575)||(688.61093, 256772622)||(689.0070949999999, 256773106)||(689.4798760000001, 256780094)||(693.722369, 256814004)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472744180.11 80 5 262144 False POLYNOMIALS_SIMPLE_HASH |(710.742929, 99206325)||(687.6126260000001, 256775458)||(686.034207, 256769992)||(687.7764669999999, 256787046)||(687.497485, 256797424)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472744895.22 80 5 262144 False POLYNOMIALS_SIMPLE_HASH |(722.93498, 99365924)||(697.999935, 256771296)||(685.85026, 256772554)||(684.979787, 256774460)||(689.056062, 256773672)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472745622.59 80 5 262144 False GAUSS_SIMPLE_HASH |(567.4072120000001, 99918328)||(4.679067, 621003370)||(4.326158, 621089558)||(3.877278, 620928623)||(2.951295, 618094230)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472746193.79 80 5 262144 False GAUSS_SIMPLE_HASH |(574.17313, 99898190)||(4.668546999999999, 621353842)||(4.708648, 621648677)||(3.458084, 621524860)||(3.976096, 621608152)|
cd5dfcceb7d8664088b9e23c33bcfddbfd49cb06 None None 1472746771.79 80 5 262144 False GAUSS_SIMPLE_HASH |(566.069473, 99887698)||(4.638369, 621185363)||(4.611379, 620960022)||(4.496497000000001, 621585614)||(4.68756, 621435708)|
