rev start_time key_size num_parties set_size old_method strategy result
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040836.8 80 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.121029, 34790)||(0.120284, 6477)||(0.117665, 7065)||(0.117093, 6934)||(0.11630800000000001, 6907)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040839.35 80 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.126107, 34922)||(0.125701, 7036)||(0.12432800000000001, 7020)||(0.12230200000000001, 7049)||(0.122851, 7033)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040841.9 80 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.118397, 34988)||(0.117878, 6345)||(0.116549, 7040)||(0.11377200000000001, 6929)||(0.11526600000000001, 7099)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040844.44 80 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.11714, 34856)||(0.11323, 7015)||(0.114775, 7065)||(0.116613, 6793)||(0.115415, 6667)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040847.02 80 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.119355, 34724)||(0.114755, 6279)||(0.118946, 7065)||(0.11649599999999999, 6843)||(0.11394, 7013)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040849.6 80 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.118368, 34922)||(0.11787, 6970)||(0.117006, 7065)||(0.11505, 6848)||(0.115966, 6853)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040852.12 80 5 4 False GAUSS_SIMPLE_HASH |(0.11848399999999999, 34658)||(0.114615, 6294)||(0.11689, 6278)||(0.115495, 6262)||(0.115923, 6256)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040854.67 80 5 4 False GAUSS_SIMPLE_HASH |(0.185255, 34790)||(0.11630700000000001, 6400)||(0.18321600000000002, 6506)||(0.113482, 6292)||(0.17557499999999998, 6408)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040857.35 80 5 4 False GAUSS_SIMPLE_HASH |(0.11930800000000001, 34658)||(0.11761, 6466)||(0.115613, 6840)||(0.114827, 6292)||(0.11379399999999999, 6286)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040859.92 80 5 4 False GAUSS_SIMPLE_HASH |(0.116323, 34658)||(0.113448, 6284)||(0.114208, 6414)||(0.112594, 6758)||(0.11194499999999999, 6236)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040862.51 80 5 4 False GAUSS_SIMPLE_HASH |(0.12004000000000001, 34658)||(0.115634, 6294)||(0.114276, 6278)||(0.119063, 6262)||(0.11772400000000001, 6246)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040865.06 80 5 4 False GAUSS_SIMPLE_HASH |(0.118229, 34658)||(0.114774, 6430)||(0.11283, 6278)||(0.11629, 6332)||(0.11592400000000001, 6316)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040867.62 80 5 4 False GAUSS_SIMPLE_HASH |(0.178607, 34790)||(0.175451, 6496)||(0.114273, 6348)||(0.117804, 6262)||(0.17656, 6448)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040870.27 80 5 4 False GAUSS_SIMPLE_HASH |(0.117722, 34658)||(0.11565500000000001, 6430)||(0.11482200000000001, 6268)||(0.114316, 6252)||(0.113766, 6316)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040872.87 80 5 4 False GAUSS_SIMPLE_HASH |(0.18428, 34790)||(0.181983, 6426)||(0.113576, 6298)||(0.11771899999999999, 6282)||(0.183197, 6378)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040875.52 80 5 4 False GAUSS_SIMPLE_HASH |(0.117335, 34658)||(0.109655, 6294)||(0.116116, 6344)||(0.114881, 6328)||(0.112013, 6246)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040878.12 128 5 4 False POLYNOMIALS |(0.257706, 34844)||(0.257199, 10383)||(0.251712, 10301)||(0.248644, 10153)||(0.249387, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040880.84 128 5 4 False POLYNOMIALS |(0.250724, 34910)||(0.24810400000000002, 10185)||(0.250491, 10169)||(0.248978, 10153)||(0.249327, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040883.59 128 5 4 False POLYNOMIALS |(0.25893900000000003, 34994)||(0.258595, 10383)||(0.256182, 10301)||(0.24803299999999998, 10153)||(0.24820699999999998, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040886.35 128 5 4 False POLYNOMIALS |(0.25113399999999997, 35042)||(0.24972, 10185)||(0.249445, 10169)||(0.25027099999999997, 10153)||(0.25065899999999997, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040889.06 128 5 4 False POLYNOMIALS |(0.254753, 34844)||(0.248088, 10185)||(0.25041399999999997, 10169)||(0.24894300000000003, 10153)||(0.254157, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040891.83 128 5 4 False POLYNOMIALS |(0.254007, 34844)||(0.253417, 10383)||(0.251098, 10301)||(0.245221, 10153)||(0.245293, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040894.51 128 5 4 False POLYNOMIALS |(0.25381899999999996, 34910)||(0.253467, 10251)||(0.25259200000000004, 10235)||(0.25172900000000004, 10219)||(0.24490199999999998, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040897.24 128 5 4 False POLYNOMIALS |(0.25492, 34910)||(0.25438, 10317)||(0.253533, 10301)||(0.246344, 10153)||(0.246285, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040899.92 128 5 4 False POLYNOMIALS |(0.25825400000000004, 34844)||(0.257787, 10383)||(0.255624, 10301)||(0.248372, 10153)||(0.248202, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040902.66 128 5 4 False POLYNOMIALS |(0.25460499999999997, 34910)||(0.254172, 10317)||(0.253338, 10301)||(0.24620699999999998, 10153)||(0.246002, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040905.32 128 5 4 False BLOOM_FILTER |(0.40009100000000003, 35198)||(0.39862200000000003, 12244)||(0.253755, 10246)||(0.399524, 12212)||(0.250204, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040908.16 128 5 4 False BLOOM_FILTER |(0.39741899999999997, 35198)||(0.249219, 10196)||(0.250875, 10180)||(0.396671, 12212)||(0.395681, 12196)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040910.99 128 5 4 False BLOOM_FILTER |(0.255465, 35126)||(0.25167, 10196)||(0.250912, 10180)||(0.252253, 10164)||(0.254701, 12064)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040913.74 128 5 4 False BLOOM_FILTER |(0.258195, 34976)||(0.255612, 10328)||(0.25742000000000004, 12228)||(0.247087, 10164)||(0.247702, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040916.43 128 5 4 False BLOOM_FILTER |(0.25572900000000004, 35042)||(0.254823, 12244)||(0.253873, 10312)||(0.245791, 10164)||(0.24489, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040919.1 128 5 4 False BLOOM_FILTER |(0.261359, 34976)||(0.254019, 10328)||(0.251402, 10180)||(0.260638, 12146)||(0.252129, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040921.83 128 5 4 False BLOOM_FILTER |(0.25349700000000003, 35042)||(0.252626, 12244)||(0.25156100000000003, 10246)||(0.250459, 10164)||(0.24925299999999997, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040924.54 128 5 4 False BLOOM_FILTER |(0.250021, 35174)||(0.249218, 12178)||(0.248449, 10936)||(0.24552600000000002, 10164)||(0.247636, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040927.26 128 5 4 False BLOOM_FILTER |(0.25604899999999997, 35042)||(0.254397, 10328)||(0.255578, 14614)||(0.245629, 10164)||(0.250732, 10148)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040929.96 128 5 4 False BLOOM_FILTER |(0.254316, 34976)||(0.245292, 10196)||(0.249644, 10180)||(0.251466, 10164)||(0.253519, 12064)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040932.67 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.257009, 35042)||(0.256593, 10984)||(0.255118, 10947)||(0.251481, 10153)||(0.251969, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040935.4 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.258515, 34910)||(0.253272, 10317)||(0.248888, 10169)||(0.247704, 10153)||(0.25814499999999996, 10738)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040938.14 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.255906, 35108)||(0.252211, 10185)||(0.255447, 10680)||(0.254078, 10734)||(0.254926, 10873)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040940.83 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.256447, 34976)||(0.256056, 10317)||(0.254988, 11103)||(0.247129, 10153)||(0.247945, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040943.55 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.25681400000000004, 34976)||(0.256347, 10317)||(0.25510900000000003, 11103)||(0.246952, 10153)||(0.247481, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040946.25 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.25675099999999995, 35042)||(0.256214, 10987)||(0.254967, 11037)||(0.254317, 10219)||(0.24735, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040948.94 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.261491, 34922)||(0.248649, 10185)||(0.261007, 10971)||(0.249137, 10153)||(0.25789100000000004, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040951.65 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.261228, 34910)||(0.24994, 10185)||(0.252672, 10169)||(0.260717, 10950)||(0.251193, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040954.38 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.256742, 35060)||(0.248109, 10185)||(0.256438, 10947)||(0.246725, 10153)||(0.247416, 10137)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040957.1 128 5 4 False POLYNOMIALS_SIMPLE_HASH |(0.259709, 34910)||(0.250701, 10185)||(0.249951, 10169)||(0.254268, 10153)||(0.259343, 10868)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040959.76 128 5 4 False GAUSS_SIMPLE_HASH |(0.268789, 34868)||(0.248218, 10210)||(0.267701, 10336)||(0.26294799999999996, 10244)||(0.246802, 10162)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040962.51 128 5 4 False GAUSS_SIMPLE_HASH |(0.253531, 34844)||(0.251422, 10342)||(0.248901, 10240)||(0.248245, 10158)||(0.246538, 10142)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040965.22 128 5 4 False GAUSS_SIMPLE_HASH |(0.25788, 34844)||(0.255931, 10398)||(0.248856, 10184)||(0.24721600000000002, 10168)||(0.248447, 10152)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040967.91 128 5 4 False GAUSS_SIMPLE_HASH |(0.25589, 34910)||(0.254318, 10352)||(0.253155, 10336)||(0.24554499999999999, 10188)||(0.245582, 10172)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040970.59 128 5 4 False GAUSS_SIMPLE_HASH |(0.397886, 34934)||(0.255121, 10286)||(0.396192, 10316)||(0.246908, 10178)||(0.39517899999999995, 10294)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040973.42 128 5 4 False GAUSS_SIMPLE_HASH |(0.256698, 34844)||(0.250881, 10220)||(0.2546, 10326)||(0.251587, 10178)||(0.251588, 10162)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040976.13 128 5 4 False GAUSS_SIMPLE_HASH |(0.253988, 34844)||(0.249165, 10210)||(0.24784899999999999, 10194)||(0.249851, 10178)||(0.252078, 10162)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040978.82 128 5 4 False GAUSS_SIMPLE_HASH |(0.25743099999999997, 34910)||(0.25527500000000003, 10332)||(0.254253, 10306)||(0.245679, 10178)||(0.244699, 10152)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040981.54 128 5 4 False GAUSS_SIMPLE_HASH |(0.253178, 35018)||(0.251687, 10276)||(0.249921, 10194)||(0.251588, 10188)||(0.252116, 10182)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040984.26 128 5 4 False GAUSS_SIMPLE_HASH |(0.25683, 34844)||(0.252453, 10286)||(0.251294, 10194)||(0.254803, 10254)||(0.249579, 10162)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040986.96 80 5 16 False POLYNOMIALS |(0.184981, 34790)||(0.181756, 6411)||(0.11048999999999999, 6263)||(0.184076, 6379)||(0.11612, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040989.57 80 5 16 False POLYNOMIALS |(0.12150799999999999, 34658)||(0.11867799999999999, 6345)||(0.115642, 6263)||(0.11749, 6548)||(0.120602, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040992.11 80 5 16 False POLYNOMIALS |(0.117646, 34658)||(0.11594199999999999, 6279)||(0.116899, 6263)||(0.114438, 6247)||(0.116725, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040994.71 80 5 16 False POLYNOMIALS |(0.186513, 34790)||(0.185612, 6411)||(0.116154, 6263)||(0.186006, 6680)||(0.120202, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472040997.35 80 5 16 False POLYNOMIALS |(0.18009899999999998, 34790)||(0.122166, 6345)||(0.179269, 6395)||(0.113672, 6247)||(0.17801, 6363)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041000.01 80 5 16 False POLYNOMIALS |(0.119032, 34658)||(0.11833, 6411)||(0.11662600000000001, 6263)||(0.11707200000000001, 6247)||(0.11422199999999999, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041002.63 80 5 16 False POLYNOMIALS |(0.18476599999999999, 34790)||(0.182848, 6411)||(0.116203, 6263)||(0.183881, 6379)||(0.11811400000000001, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041005.3 80 5 16 False POLYNOMIALS |(0.120407, 34658)||(0.11843899999999999, 6279)||(0.117235, 6263)||(0.11876099999999999, 6548)||(0.11948099999999999, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041007.83 80 5 16 False POLYNOMIALS |(0.116089, 34808)||(0.11522199999999999, 6411)||(0.114301, 6329)||(0.112455, 6247)||(0.111314, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041010.39 80 5 16 False POLYNOMIALS |(0.11671, 34658)||(0.113515, 6345)||(0.116198, 6329)||(0.11399200000000001, 6680)||(0.110015, 6231)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041012.99 80 5 16 False BLOOM_FILTER |(0.12219, 35450)||(0.120335, 20593)||(0.114178, 20445)||(0.120765, 20495)||(0.115247, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041015.57 80 5 16 False BLOOM_FILTER |(0.11721899999999999, 35450)||(0.11508, 20527)||(0.11605700000000001, 20511)||(0.11424899999999999, 20495)||(0.112111, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041018.13 80 5 16 False BLOOM_FILTER |(0.12435399999999999, 35450)||(0.11448900000000001, 20461)||(0.115619, 20445)||(0.12225799999999999, 20495)||(0.11265399999999999, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041020.69 80 5 16 False BLOOM_FILTER |(0.183251, 35582)||(0.180264, 20593)||(0.11532899999999999, 20445)||(0.11446200000000001, 20429)||(0.18099700000000002, 20545)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041023.34 80 5 16 False BLOOM_FILTER |(0.12083100000000001, 35450)||(0.11870099999999999, 20527)||(0.113899, 20445)||(0.116548, 20429)||(0.118113, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041025.93 80 5 16 False BLOOM_FILTER |(0.188787, 35582)||(0.120417, 20461)||(0.117137, 20445)||(0.185626, 20561)||(0.18663, 20545)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041028.6 80 5 16 False BLOOM_FILTER |(0.119695, 35450)||(0.116956, 20461)||(0.1177, 20445)||(0.115601, 20429)||(0.11764100000000001, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041031.17 80 5 16 False BLOOM_FILTER |(0.12190300000000001, 35450)||(0.11855, 20593)||(0.113028, 20445)||(0.120777, 20495)||(0.111793, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041033.75 80 5 16 False BLOOM_FILTER |(0.118377, 35450)||(0.11651600000000001, 20461)||(0.115105, 20445)||(0.114137, 20429)||(0.113678, 20413)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041036.29 80 5 16 False BLOOM_FILTER |(0.121325, 35450)||(0.119207, 20593)||(0.114193, 20445)||(0.11677, 20429)||(0.11796599999999999, 20413)|
