rev,bandwidth,latency,start_time,key_size,num_parties,num_threads,set_size,old_method,strategy,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485462727.5,80,5,1,1048576,False,BLOOM_FILTER,|83.9788928||565651066||0.0||0|,|26.3488229||1035674492||1.4235996||907731360|,|26.5803795||1036222229||1.5783213||907731360|,|26.6203564||1036273073||1.4433746||907731360|,|26.1815338||1035656462||1.5545687||907731360|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485468486.35,80,5,1,1048576,False,POLYNOMIALS_SIMPLE_HASH,|134.9022351||557790766||0.0||0|,|56.4415782||431148809||0.7023113||377487600|,|56.4626236||431508724||0.5495386||377487600|,|56.9023002||431377443||0.5735659||377487600|,|56.3040536||431332781||0.6574079||377487600|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485471384.08,128,5,1,1048576,False,BLOOM_FILTER,|85.6193403||563898306||0.0||0|,|28.461794||1036001750||1.1465525||907731360|,|28.1020617||1036248318||1.4651474||907731360|,|28.3819869||1036611227||1.4110014||907731360|,|26.522121||1035898811||1.5069925||907731360|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485474610.63,128,5,1,1048576,False,POLYNOMIALS_SIMPLE_HASH,|136.6911005||556217757||0.0||0|,|59.0934518||431693771||0.6050404||377487600|,|58.6337075||431570240||0.6124696||377487600|,|58.9222995||431439392||0.6936651||377487600|,|59.5201015||431601214||0.7482485||377487600|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485477720.89,80,5,2,1048576,False,BLOOM_FILTER,|54.5421596||565444349||0.0||0|,|23.7975716||1036589308||1.6485031||907731360|,|23.3477125||1037263905||1.7990249||907731360|,|23.4639086||1035116578||1.4304484||907731360|,|23.1259986||1035722055||1.5439819||907731360|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485479377.01,80,5,2,1048576,False,POLYNOMIALS_SIMPLE_HASH,|121.4233362||557523325||0.0||0|,|52.0929109||431303562||0.4110177||377487600|,|49.4759705||430983023||0.3319723||377487600|,|52.1451028||431144445||0.4084033||377487600|,|50.3581177||431274500||0.4006818||377487600|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485483971.11,128,5,2,1048576,False,BLOOM_FILTER,|57.2052295||562908944||0.0||0|,|25.6610242||1036739523||1.6082652||907731360|,|25.4798445||1036827308||1.5170624||907731360|,|25.846571||1036192104||1.3838868||907731360|,|26.0147556||1036961452||1.7900757||907731360|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485486911.85,128,5,2,1048576,False,POLYNOMIALS_SIMPLE_HASH,|121.7984198||555206114||0.0||0|,|52.4448348||431224958||0.3490902||377487600|,|51.5149549||431128605||0.3869396||377487600|,|53.690094||431078157||0.3949647||377487600|,|52.5710799||431049034||0.3677556||377487600|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485489168.2,80,5,4,1048576,False,BLOOM_FILTER,|44.0033225||564558204||0.0||0|,|26.5035604||1035502059||1.1673915||907731360|,|27.4857608||1036820839||1.2745912||907731360|,|26.7005754||1035812573||1.1971974||907731360|,|26.7663643||1036390538||1.4316822||907731360|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485492226.54,80,5,4,1048576,False,POLYNOMIALS_SIMPLE_HASH,|105.6401047||556658488||0.0||0|,|48.4353507||431701823||0.4248844||377487600|,|49.0832553||430784854||0.4958468||377487600|,|48.103141||430829966||0.4237059||377487600|,|47.5141197||430745277||0.3605143||377487600|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485495381.07,128,5,4,1048576,False,BLOOM_FILTER,|45.4723079||561938937||0.0||0|,|27.8151075||1036147930||1.388586||907731360|,|26.8539407||1035918527||1.0668988||907731360|,|27.9208694||1036374920||1.442002||907731360|,|28.4697298||1036253406||1.5433074||907731360|
cc7ad5a2249f9e2e165a49090214bf74c863ad21,None,None,1485497556.43,128,5,4,1048576,False,POLYNOMIALS_SIMPLE_HASH,|103.9240491||553687781||0.0||0|,|48.8841005||431335632||0.3277476||377487600|,|47.5225604||430920182||0.357573||377487600|,|48.618602||431021710||0.3225204||377487600|,|48.8618716||431552508||0.3643085||377487600|
b6e8ca5487b61ac5d034a91bba1a1e55f8897b39,None,None,1485500598.95,80,5,None,1048576,False,BLOOM_FILTER,|55.3470296||564485800||0.0||0|,|46.4844013||1036950556||1.1958939||907731360|,|47.9398475||1036312553||1.3097056||907731360|,|45.8190319||1036820311||1.1573989||907731360|,|48.2037457||1036975255||1.3649293||907731360|
b6e8ca5487b61ac5d034a91bba1a1e55f8897b39,None,None,1485526858.03,80,5,None,1048576,False,POLYNOMIALS_SIMPLE_HASH,|135.8864075||556753239||0.0||0|,|57.8393669||431260873||0.4049762||377487600|,|59.6194664||431296072||0.4217338||377487600|,|60.16674||431210168||0.3787745||377487600|,|63.5380784||431300666||0.3496909||377487600|
b6e8ca5487b61ac5d034a91bba1a1e55f8897b39,None,None,1485532095.64,128,5,None,1048576,False,BLOOM_FILTER,|65.6361907||561996435||0.0||0|,|53.8383774||1036174703||1.1056525||907731360|,|59.5907638||1037438324||0.9572277||907731360|,|53.0651538||1036220652||1.0233424||907731360|,|57.230657||1036742665||1.1857672||907731360|
