rev,bandwidth,latency,start_time,key_size,num_parties,num_threads,set_size,old_method,strategy,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137887.61,80,5,None,65536,False,SIMPLE_HASH,|7.478369||51622390||0.0||0|,|3.192681||26479996||0.370049||26424384|,|3.07293||26424787||0.471605||26424384|,|3.203719||26540636||0.371583||26424384|,|3.071706||26471676||0.875305||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137898.75,80,5,None,65536,False,SIMPLE_HASH,|5.321073||51549278||0.0||0|,|3.040221||26495588||0.434581||26424384|,|3.242701||26482678||0.382042||26424384|,|3.033542||26538232||0.404287||26424384|,|3.03509||26563697||0.843625||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137907.4,80,5,None,65536,False,SIMPLE_HASH,|5.584182||51541530||0.0||0|,|2.961422||26526754||0.541406||26424384|,|2.986775||26536585||0.374905||26424384|,|3.101504||26586723||0.371434||26424384|,|2.969473||26555916||0.476249||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137916.37,80,5,None,65536,False,SIMPLE_HASH,|6.106559||51556494||0.0||0|,|3.06443||26534409||0.649123||26424384|,|3.065964||26545020||0.439652||26424384|,|3.197065||26512902||0.372492||26424384|,|3.067881||26639417||0.454038||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137925.91,80,5,None,65536,False,SIMPLE_HASH,|5.279167||51552004||0.0||0|,|3.350742||26547497||1.155755||26424384|,|3.34567||26508853||0.73032||26424384|,|3.476395||26499099||0.378995||26424384|,|3.511121||26462133||0.376485||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137934.5,80,5,None,65536,False,SIMPLE_HASH,|6.599471||51544178||0.0||0|,|3.16158||26419200||0.370004||26424384|,|3.217906||26461018||0.376483||26424384|,|3.099653||26470473||0.490777||26424384|,|3.094652||26562215||0.707498||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137944.65,80,5,None,65536,False,SIMPLE_HASH,|6.528904||51579444||0.0||0|,|3.035046||26467555||0.45425||26424384|,|3.167045||26509453||0.375822||26424384|,|3.034866||26481750||0.646128||26424384|,|3.037142||26509261||0.819241||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137954.7,80,5,None,65536,False,SIMPLE_HASH,|7.913153||51601640||0.0||0|,|3.311562||26481742||0.653354||26424384|,|3.307284||26567619||0.682935||26424384|,|3.433091||26462412||0.374684||26424384|,|3.312954||26553374||0.869107||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137966.3,80,5,None,65536,False,SIMPLE_HASH,|5.563418||51571682||0.0||0|,|3.254787||26674568||0.377416||26424384|,|3.123469||26546945||0.490344||26424384|,|3.407872||26514011||0.37176||26424384|,|3.152904||26545895||0.377837||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137975.27,80,5,None,65536,False,SIMPLE_HASH,|7.420098||51517878||0.0||0|,|3.039357||26504549||0.624139||26424384|,|3.040503||26435080||0.417198||26424384|,|3.041572||26407670||0.614282||26424384|,|3.175647||26552657||0.373391||26424384|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475137986.31,80,5,None,65536,False,GAUSS_SIMPLE_HASH,|26.242654||62266326||0.0||0|,|3.703518||49298013||0.691567||49073856|,|3.704859||49199123||0.711304||49073856|,|3.674438||49375532||0.695413||49073856|,|3.53325||49280465||0.843881||49073856|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475138016.08,80,5,None,65536,False,GAUSS_SIMPLE_HASH,|27.33682||62312246||0.0||0|,|3.921633||49295181||0.695908||49073856|,|3.996094||49275733||0.699078||49073856|,|3.790241||49304814||1.157298||49073856|,|3.87145||49266902||0.693772||49073856|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475138047.12,80,5,None,65536,False,GAUSS_SIMPLE_HASH,|24.330287||62354044||0.0||0|,|3.578541||49326326||0.924917||49073856|,|3.717215||49393240||0.698463||49073856|,|3.796569||49217527||0.700629||49073856|,|3.581503||49352884||0.764712||49073856|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475138074.65,80,5,None,65536,False,GAUSS_SIMPLE_HASH,|25.141285||62199056||0.0||0|,|3.688163||49347885||0.700184||49073856|,|3.489239||49340780||0.854787||49073856|,|3.484949||49351838||0.734785||49073856|,|3.492918||49283557||0.706154||49073856|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475138103.31,80,5,None,65536,False,GAUSS_SIMPLE_HASH,|24.54177||62243278||0.0||0|,|3.289515||49356197||0.723991||49073856|,|3.464965||49286391||0.696841||49073856|,|3.32862||49344597||0.690193||49073856|,|3.329832||49359685||0.693246||49073856|
489e166b51d51e9d0f609f5f94921fb3fa2a220b,1000mbit,0.2ms,1475138131.51,80,5,None,65536,False,GAUSS_SIMPLE_HASH,|24.830656||62310130||0.0||0|,|3.375195||49373545||0.981623||49073856|,|3.537078||49349591||0.691318||49073856|,|3.380058||49377870||0.77015||49073856|,|3.580129||49295610||0.696265||49073856|
